g_Escherichia-Shigella;g_Akkermansia;f_[Eubacterium] coprostanoligenes group;g_Gemmiger;g_UCG-002;g_Agathobacter;g_Faecalibacterium;o_Clostridia UCG-014;g_Blautia;g_Alistipes;g_Dialister;g_Bacteroides;g_CAG-352;g_Streptococcus;g_Romboutsia;g_Parabacteroides;g_Dorea;g_Catenibacterium;g_Bifidobacterium;g_Collinsella;g_Erysipelotrichaceae UCG-003;f_Ruminococcaceae;g_Anaerobutyricum;g_Lachnospiraceae NK4A136 group;g_Fusicatenibacter;g_Anaerostipes;g_Christensenellaceae R-7 group;g_Monoglobus;g_Coprococcus;g_Clostridium;g_Ruminococcus;g_Mediterraneibacter;g_Intestinibacter;g_Segatella;g_Holdemanella;g_Roseburia;g_Phascolarctobacterium;g_[Eubacterium] ruminantium group;g_Enterococcus;g_[Eubacterium] eligens group;g_NK4A214 group;g_UCG-005;f_Eggerthellaceae;g_[Eubacterium] siraeum group;g_[Ruminococcus] gnavus group;g_Odoribacter;g_Slackia;g_Lachnospira;f_Lachnospiraceae;g_[Ruminococcus] gauvreauii group;g_UCG-003;f_Christensenellaceae;f_Prevotellaceae;g_Enterobacter;g_Ligilactobacillus;g_Weissella;g_[Eubacterium] xylanophilum group;g_Fusobacterium;g_Ruthenibacterium;f_Erysipelotrichaceae;g_Haemophilus;g_Klebsiella;g_Paraprevotella;g_Solobacterium;f_Muribaculaceae;g_Terrisporobacter;g_Enterocloster;g_Acutalibacter;g_Lachnospiraceae UCG-010;g_Lactococcus;g_Limosilactobacillus;g_Desulfovibrio;g_Barnesiella;g_Family XIII AD3011 group;g_Adlercreutzia;g_[Eubacterium] ventriosum group;g_Senegalimassilia;g_CAG-56;g_Veillonella;g_Agathobaculum;g_Lactobacillus;o_RF39;g_Lachnospiraceae ND3007 group;g_Intestinimonas;g_Howardella;g_CAG-873;o_Chloroplast;g_Rikenellaceae RC9 gut group;o_Bacteroidales;g_Tyzzerella;g_Prevotella;g_Lachnospiraceae NK3A20 group;g_Raoultella;g_Catenisphaera;g_Candidatus Saccharimonas;g_Turicibacter;f_Gastranaerophilaceae;g_Megasphaera;g_Bilophila;g_Prevotellaceae UCG-003;g_Megamonas;f_Enterobacteriaceae;g_Sutterella;g_Negativibacillus;f_Tannerellaceae;g_Oscillibacter;g_Faecalimonas;g_Prevotellaceae NK3B31 group;g_HT002;f_Veillonellaceae;g_Zag_111;f_Oscillospiraceae;g_CAG-196;f_Coriobacteriales Incertae Sedis;g_Succinivibrio;g_Parasutterella;f_UCG-010;g_Latilactobacillus;g_Massiliprevotella;g_Thomasclavelia;f_Anaerovoracaceae;o_Rhodospirillales;g_Rothia;g_TM7x;g_Eisenbergiella;o_Izemoplasmatales;o_Lactobacillales;g_Peptococcus;g_Lachnospiraceae UCG-004;g_Pseudomonas;g_Colidextribacter;g_Gemella;g_Butyricimonas;g_Mogibacterium;g_Marvinbryantia;g_Lachnospiraceae UCG-003;g_Erysipelotrichaceae UCG-006;f_Lactobacillaceae;g_Olsenella;g_Coprobacillus;g_Coprobacter;g_Eggerthella;f_Sphingomonadaceae;g_Leyella;g_Mitsuokella;g_Tractidigestivibacter;f_Mitochondria;g_DTU089;g_[Bacteroides] pectinophilus group;g_Lancefieldella;g_Lachnospiraceae FCS020 group;o_Clostridia vadinBB60 group;g_Novosphingobium;g_Flavonifractor;g_Holdemania;g_UCG-009;g_Lacticaseibacillus;g_Family XIII UCG-001;f_Peptococcaceae;g_Anaeroplasma;g_Coriobacteriaceae UCG-003;g_Acidaminococcus;f_p-2534-18B5 gut group;c_Bacteroidia;g_Fenollaria;g_Citrobacter;g_Hungatella;g_Defluviitaleaceae UCG-011;g_[Clostridium] innocuum group;g_Oribacterium;g_Helicobacter;g_Succiniclasticum;c_Clostridia;g_Fournierella;g_Pyramidobacter;g_Lactiplantibacillus;g_Allobaculum;g_Leuconostoc;o_Oscillospirales;g_GCA-900066575;g_Parolsenella;f_Barnesiellaceae;g_Schaalia;g_UC5-1-2E3;g_Extibacter;g_[Eubacterium] brachy group;g_Pseudoprevotella;g_Asaccharobacter;g_Pediococcus;g_Hydrogenoanaerobacterium;g_Hydrotalea;g_Sellimonas;g_Victivallis;g_Chlamydia;g_Oxalobacter;g_Allisonella;g_Gordonibacter;o_DTU014;g_Pygmaiobacter;o_Coriobacteriales;g_Paeniclostridium;f_Fusobacteriaceae;g_Porphyromonas;g_Cutibacterium;o_Burkholderiales;g_Epulopiscium;f_Desulfovibrionaceae;g_Aminicella;g_Staphylococcus;g_Lachnoclostridium;g_Oscillospira;g_Prevotellaceae UCG-001;g_Salmonella;f_vadinBE97;f_Saccharimonadaceae;g_Sphingomonas;g_Elusimicrobium;g_UCG-004;o_Saccharimonadales;f_Selenomonadaceae;g_Christensenella;g_Erysipelotrichaceae UCG-009;g_Abiotrophia;g_Lachnospiraceae NK4B4 group;g_Sarcina;g_Corynebacterium;g_Anaerovibrio;g_Cloacibacillus;g_Methylobacterium;g_Scardovia;g_Treponema;g_Quinella;g_UCG-008;g_Faecalicatena;g_Xylanibacter;f_Bacteroidales RF16 group;g_Parvimonas;g_Frisingicoccus;g_Asteroleplasma;g_Alloscardovia;g_Massiliomicrobiota;g_Hoylesella;g_Ezakiella;g_Shuttleworthia;f_Butyricicoccaceae;g_Candidatus Soleaferrea;g_Butyribacter;g_Brucella;g_U29-B03;f_Atopobiaceae;g_Stenotrophomonas;f_Puniceicoccaceae;p_Bacillota;o_Enterobacterales;g_Cellulosilyticum;g_Anaerotruncus;g_Cardiobacterium;g_Campylobacter;g_Faecalitalea;g_Peptostreptococcus;g_Phocea;g_Ruminiclostridium;g_Gabonibacter;g_Peptoniphilus;c_Alphaproteobacteria;g_Actinomyces;g_Prevotellaceae UCG-004;f_Pasteurellaceae;g_Granulicatella;f_Rikenellaceae;g_Denitrobacterium;g_UCG-007;g_Eubacterium;g_Propionibacterium;g_Lysinibacillus;g_Enteroscipio;g_Hafnia-Obesumbacterium;g_Anaerofilum;g_Faecalicoccus;g_Acetanaerobacterium;g_Mucispirillum;g_Dielma;g_p-1088-a5 gut group;g_Fannyhessea;g_Syntrophococcus;g_Sphingobium;g_Proteus;f_Spirochaetaceae;f_Yersiniaceae;g_CHKCI002;g_dgA-11 gut group;g_Desulfitibacter;f_Micrococcaceae;g_Turicimonas;g_S5-A14a;g_Comamonas;g_Companilactobacillus;f_Victivallaceae;k_Bacteria;g_[Clostridium] methylpentosum group;f_Peptostreptococcaceae;g_Mailhella;g_Fibrobacter;g_Anaerofustis;g_Levilactobacillus;g_Harryflintia;g_Anaeroglobus;o_Peptostreptococcales-Tissierellales;g_Pseudoramibacter;f_Erysipelatoclostridiaceae;g_Negativicoccus;g_Lautropia;g_Cellulosimicrobium;g_GCA-900066755;o_Rickettsiales;g_Pseudoflavonifractor;g_Arcobacter;g_Berryella;g_Atopobium;g_Anaerobiospirillum;g_V9D2013 group;o_Veillonellales-Selenomonadales;g_Cryptobacterium;g_Longibaculum;g_Aeromonas;g_Finegoldia;g_Fructilactobacillus;g_Caproiciproducens;f_Staphylococcaceae;g_Aerococcus;c_Actinobacteria;g_Cetobacterium;c_Bacilli;g_Paludicola;f_Bifidobacteriaceae;g_Criibacterium;g_Phocaeicola;g_Raoultibacter;g_Faecalibaculum;g_Rodentibacter;g_Liquorilactobacillus;NA;c_Gammaproteobacteria;f_Syntrophomonadaceae;f_Sutterellaceae;g_Amedibacillus;g_Rikenella;g_Catenibacillus;g_Mammaliicoccus;g_Lachnoanaerobaculum;g_Dubosiella;f_Actinomycetaceae;g_Lawsonella;f_Microbacteriaceae;g_Enhydrobacter;g_Parascardovia;g_Eikenella;f_Acidaminococcaceae;Eukaryota;g_Acetitomaculum;g_Merdibacter;g_Papillibacter;g_Acinetobacter;g_Facklamia;f_UCG-011;g_Brachyspira;f_Neisseriaceae;g_F0332;g_Phoenicibacter;g_Desulfocucumis;g_[Eubacterium] oxidoreducens group;g_Subdoligranulum;g_Leptotrichia;g_Cloacibacterium;g_Anaerovorax;f_Enterococcaceae;g_Jeotgalicoccus;g_Lachnospiraceae NC2004 group;p_Pseudomonadota;f_Coriobacteriaceae;f_Succinivibrionaceae;o_WCHB1-41;o_Erysipelotrichales;g_Coriobacteriaceae UCG-002;g_Chryseobacterium;g_Hornefia;k_Eukaryota;g_Shouchella;g_Lawsonia;g_Legionella;g_Pseudoleptotrichia;Archaea;p_Actinomycetota;g_Neisseria;g_Fretibacterium;f_Oxalobacteraceae
4827;0;237;10741;245;525;2815;2910;3956;968;84;1816;2490;443;216;276;827;0;0;467;101;117;1147;74;44;695;898;16;286;64;172;208;0;0;0;234;16;44;11;53;78;57;382;289;0;78;68;22;310;570;12;40;178;0;0;0;11;0;12;0;0;65;98;540;66;78;0;25;50;9;0;852;88;101;344;12;171;0;23;312;5;74;13;499;28;0;0;2;0;133;0;0;0;0;0;90;0;0;0;0;0;0;4;0;15;0;13;0;0;0;0;12;0;22;0;0;146;0;0;0;0;8;0;110;0;0;0;142;0;0;6;6;9;9;75;0;0;0;0;0;0;0;0;0;0;7;0;98;0;30;20;0;0;0;2;0;0;3;6;0;0;0;0;0;0;0;0;8;0;0;0;0;28;0;0;0;0;0;11;0;0;0;18;50;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
612;25;630;1934;785;7442;1299;1683;2883;57;93;776;44;1101;774;60;468;11;1307;495;195;951;394;190;81;493;387;205;319;2379;202;236;117;148;30;222;13;6;0;45;265;453;14;82;0;39;0;0;572;52;24;12;101;0;1078;23;0;16;44;4;0;0;0;0;609;20;0;53;69;0;53;5;22;155;92;7;261;0;3095;99;2039;150;0;0;76;0;5;236;6;0;0;0;0;0;214;268;0;10;0;5;0;0;0;10;0;9;24;0;0;0;0;128;7;21;0;0;32;0;0;0;6;2;282;20;0;6;12;0;0;0;123;5;4;4;109;0;0;111;0;0;0;0;7;0;0;18;0;0;0;51;45;43;0;0;8;0;91;0;14;30;0;0;733;14;0;0;0;0;0;75;12;0;13;9;0;0;8;0;10;0;0;0;53;0;0;0;0;0;0;0;13;0;0;0;5;0;0;0;0;3;0;0;0;31;0;0;0;0;21;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;4;0;0;8;0;0;0;0;0;25;0;0;0;0;3;0;2;0;11;0;0;0;25;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;36;683;3108;515;26;596;1148;8455;431;19;396;0;150;3114;36;990;0;421;0;1151;784;1814;0;25;938;165;202;86;1068;65;0;279;22;0;274;13;0;0;16;128;124;85;15;0;10;187;8;2170;177;22;166;0;0;0;0;52;0;0;57;0;260;9;14;0;110;0;69;0;0;0;0;56;64;0;0;433;0;0;0;12;64;111;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;13;0;0;0;0;0;0;163;0;0;0;0;18;838;0;43;10;24;23;0;0;10;0;0;0;0;17;0;0;0;29;38;0;0;0;0;0;0;0;0;0;71;0;5;48;7;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;148;0;47;10;0;0;0;0;0;21;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;33;11;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6964;864;1422;195;1981;267;592;6582;378;22;651;7051;79;657;74;344;111;481;144;283;22;3008;43;77;11;61;536;121;106;154;25;103;0;76;113;164;19;18;0;19;351;582;42;57;0;25;11;0;35;11;40;168;95;0;28;5;0;0;48;45;60;151;0;83;161;0;57;15;38;0;13;162;0;117;46;9;63;0;16;18;30;272;0;87;28;0;0;1647;18;0;9;0;0;54;23;15;0;8;5;3;0;0;0;0;0;0;0;0;0;5;0;16;0;0;0;0;105;272;126;0;63;0;0;0;0;0;0;250;0;0;9;0;36;27;7;0;19;0;0;0;0;0;18;95;0;0;0;0;6;0;11;0;26;84;0;0;0;10;40;0;57;4;0;0;0;0;0;0;0;231;0;0;28;0;0;0;0;0;58;0;15;0;0;0;0;0;0;0;0;9;0;0;0;0;11;8;0;9;0;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;24;0;15;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2547;300;1591;1534;487;1085;1595;394;904;821;268;1117;95;334;814;184;721;60;2973;77;2103;107;163;373;458;230;184;775;1079;0;430;217;0;1023;116;174;63;31;0;0;89;222;22;43;30;17;0;52;607;76;22;13;946;0;305;0;0;0;107;33;0;0;0;30;532;0;26;76;24;43;0;0;36;108;0;18;44;0;0;0;283;157;44;21;0;0;18;802;5;0;0;0;0;0;1032;86;0;14;0;800;0;19;0;17;23;32;0;16;61;0;10;134;0;14;13;21;43;0;0;11;8;35;0;16;0;0;0;125;15;6;65;15;10;0;0;0;0;0;0;0;0;0;15;45;0;0;0;6;0;0;0;20;0;0;0;0;0;6;26;27;0;0;151;64;0;0;0;0;0;67;198;0;62;0;0;0;106;10;32;0;0;0;16;0;20;0;0;0;0;0;0;0;0;33;0;0;0;0;0;16;0;0;0;26;0;0;86;0;0;0;0;34;0;0;0;0;12;11;2;0;0;0;0;0;0;0;57;0;0;0;81;24;0;0;41;106;0;0;0;0;0;0;0;0;0;0;0;0;43;11;0;0;3;2;0;0;0;3;0;0;0;0;0;0;13;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;0;0;0;21;0;0;0;8;0;0;0;0;0;7;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8551;455;6846;409;667;67;232;4322;1465;0;7;111;0;1459;7;21;726;0;154;1780;1213;6718;349;0;87;142;1517;182;286;0;49;1071;0;44;57;130;129;44;0;20;157;593;35;37;33;0;283;0;443;86;0;137;11;0;0;0;0;4;41;10;0;0;0;0;0;0;14;352;14;0;0;28;20;34;0;40;132;36;0;57;199;17;140;0;0;0;0;0;0;0;0;0;0;2;0;0;0;86;0;0;0;0;17;0;17;9;44;0;0;0;0;26;0;0;87;0;34;0;0;0;0;0;29;0;0;0;0;42;0;0;0;0;0;0;8;0;0;12;0;0;0;0;0;10;0;0;0;0;0;0;13;19;0;0;4;0;110;27;22;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3918;308;3379;1955;435;525;1594;6648;2492;146;119;514;459;2069;800;109;853;668;156;548;288;677;711;80;186;556;509;158;319;715;469;235;544;679;448;80;8;18;0;70;379;127;88;207;0;11;127;8;531;153;12;210;147;0;397;46;63;4;31;0;0;112;15;20;104;119;0;45;0;26;1454;30;7;86;95;56;141;16;0;63;340;262;39;40;124;0;215;5;9;0;0;0;0;0;12;73;0;0;10;0;0;0;20;158;0;0;21;16;37;0;0;14;0;19;0;12;64;46;0;0;12;0;36;28;64;0;23;14;0;0;19;16;0;0;91;0;45;471;0;0;0;0;56;40;0;37;25;6;20;20;35;11;0;0;0;0;89;7;16;18;0;0;8;0;0;0;0;0;64;0;0;0;21;0;0;0;0;0;9;0;0;0;42;0;0;3;11;0;0;0;17;0;0;0;0;0;0;0;5;0;0;11;0;0;0;0;0;0;42;0;0;0;0;0;12;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6462;68;188;143;0;0;0;0;1177;224;0;19338;0;0;0;570;0;286;134;67;0;20;18;0;55;16;0;26;80;0;0;1198;0;0;0;0;0;0;0;0;0;0;0;0;549;2;8;0;725;0;0;3;0;0;0;0;0;0;537;0;0;0;0;0;0;0;1473;76;86;54;0;0;781;0;0;0;0;0;2191;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;23;0;0;149;0;0;0;0;14;52;0;0;0;0;0;10;0;17;0;330;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;15;0;0;0;0;0;613;0;0;0;30;0;0;0;919;0;0;0;0;0;0;21;0;0;0;8;0;0;0;0;0;0;0;0;0;4;25;69;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5536;0;1802;880;593;313;5459;446;134;3453;585;13452;113;0;0;283;28;0;0;0;34;211;17;228;25;28;32;61;168;31;248;203;0;16;0;110;0;0;0;91;24;37;0;4;0;562;0;0;469;0;62;0;0;0;0;0;12;0;13;0;14;0;0;0;0;0;32;0;233;0;0;0;687;11;0;6;0;53;0;32;0;11;0;9;11;0;0;0;0;42;0;0;0;0;0;0;81;0;74;0;0;0;6;6;0;55;0;0;0;0;0;85;0;0;0;0;34;0;0;4;0;0;0;0;0;0;0;13;22;0;35;0;258;0;0;345;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;36;0;13;0;0;0;9;0;0;0;0;0;6;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67;192;444;131;2865;196;3097;79;114;4097;4481;7063;0;0;33;442;15;0;27;12;0;327;15;366;42;177;88;111;1227;21;240;0;0;2738;0;50;102;9;0;47;268;313;8;42;0;347;0;91;1352;13;550;0;0;0;0;0;201;0;0;0;214;0;897;0;0;57;34;9;95;0;0;0;357;7;0;5;14;21;37;51;0;0;13;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;43;0;0;14;94;0;0;214;0;0;0;0;688;47;0;2;0;49;219;0;0;0;0;143;0;0;0;12;0;22;40;0;17;0;8;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;14;0;0;34;0;0;0;0;0;57;0;0;0;0;0;16;0;0;0;0;0;0;0;0;35;46;0;0;0;0;0;91;0;31;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;17;0;10;0;0;0;17;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14486;38;327;542;140;299;2939;19;165;1207;104;2414;0;645;180;397;252;24;87;0;64;248;42;210;26;49;51;28;317;1779;86;190;27;349;0;383;7;0;0;20;17;75;0;107;0;9;6;0;164;0;0;0;128;0;59;5;20;0;20;7;148;0;8;90;42;82;0;66;64;0;0;0;392;0;6;14;0;0;118;0;27;44;0;0;0;0;0;92;3;0;0;0;4120;0;154;32;0;0;0;72;0;0;0;0;0;14;0;0;61;0;0;22;0;31;0;24;3;0;607;0;0;0;0;16;0;0;52;0;0;0;0;9;8;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;5;0;0;32;15;0;0;0;0;0;0;18;0;23;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;7;0;0;18;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;4093;706;1997;1102;276;2213;3778;1055;1576;0;2389;0;36;23;333;290;9;361;194;288;1967;61;421;57;475;989;968;174;0;214;64;0;25;7;271;53;261;0;63;202;186;62;113;0;28;61;0;574;95;62;6;1215;0;23;1614;66;11;23;0;7;0;31;0;3;0;0;62;28;0;125;45;13;96;35;216;91;0;100;52;15;699;0;21;0;0;294;8;0;0;5;0;0;0;20;0;0;0;0;11;0;0;15;0;25;9;0;0;0;0;10;19;41;0;0;0;402;0;0;0;0;180;18;0;0;0;0;0;15;0;46;0;109;34;20;20;0;2;0;0;19;0;0;0;0;0;32;0;0;0;0;13;0;0;0;0;0;0;22;12;0;0;6;41;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
