g_Escherichia/Shigella;g_Akkermansia;f_Oscillospiraceae;g_Vescimonas;g_Agathobacter;g_Faecalibacterium;o_Eubacteriales;g_Blautia;g_Alistipes;g_Gemmiger;g_Dialister;g_Phocaeicola;g_Ruminococcoides;g_Streptococcus;g_Romboutsia;g_Bacteroides;g_Parabacteroides;g_Dorea;g_Catenibacterium;g_Bifidobacterium;g_Collinsella;g_Faecalibacillus;g_Anaerobutyricum;p_Bacillota;f_Lachnospiraceae;g_Fusicatenibacter;g_Anaerostipes;g_Coprococcus;g_Clostridium_sensu_stricto;g_Hominimerdicola;g_Mediterraneibacter;f_Peptostreptococcaceae;g_Segatella;g_Holdemanella;g_Roseburia;g_Phascolarctobacterium;g_Enterococcus;g_Lachnospira;f_Christensenellaceae;k_Bacteria;g_Solibaculum;g_Gallintestinimicrobium;f_Eggerthellaceae;c_Clostridia;g_Odoribacter;g_Slackia;g_Oscillibacter;f_Prevotellaceae;g_Prevotellamassilia;g_Enterobacter;g_Ligilactobacillus;g_Butyrivibrio;g_Weissella;g_Fusobacterium;g_Ruthenibacterium;f_Erysipelotrichaceae;g_Haemophilus;g_Klebsiella;g_Paraprevotella;f_Muribaculaceae;g_Neglecta;g_Anaerotignum;g_Lactococcus;g_Limosilactobacillus;f_Desulfovibrionaceae;g_Barnesiella;g_Lentihominibacter;g_Ellagibacter;g_Senegalimassilia;g_Veillonella;g_Agathobaculum;g_Lactobacillus;g_Anthropogastromicrobium;g_Howardella;g_Paramuribaculum;f_Streptophyta;o_Bacteroidales;p_Bacteroidota;f_Enterobacteriaceae;p_Candidatus_Saccharibacteria;g_Turicibacter;g_Megasphaera;g_Bilophila;g_Megamonas;g_Sutterella;o_Negativibacillus;g_Desulfovibrio;g_Muribaculum;g_Leyella;g_Xylanibacter;g_Enterocloster;c_Coriobacteriia;g_Duncaniella;f_Eubacteriales_incertae_sedis_XIII;g_Succinivibrio;g_Parasutterella;g_Jutongia;g_Latilactobacillus;g_Massiliprevotella;g_Thomasclavelia;g_Ruminococcus;c_Alphaproteobacteria;g_Rothia;g_Eisenbergiella;g_Huintestinicola;g_Granulicatella;g_Peptococcus;g_Pseudomonas;g_Gemella;g_Butyricimonas;g_Mogibacterium;g_Monoglobus;g_Olsenella;g_Coprobacillus;g_Coprobacter;g_Eggerthella;g_Sphingomonas;f_Bacteroidaceae;g_Muricoprocola;g_Mitsuokella;g_Paratractidigestivibacter;g_Hallella;g_Zea;g_Ructibacterium;g_Anaeromassilibacillus;g_Tractidigestivibacter;f_Acidaminococcaceae;g_Lancefieldella;g_Novosphingobium;g_Flavonifractor;g_Holdemania;g_Lacticaseibacillus;g_Terrisporobacter;c_Mollicutes;f_Atopobiaceae;g_Acidaminococcus;g_Raoultibacter;g_Fenollaria;g_Colidextribacter;g_Hungatella;g_Mesosutterella;g_Helicobacter;g_Luoshenia;g_Duodenibacillus;g_Pyramidobacter;g_Lawsonibacter;g_Dysosmobacter;g_Lactiplantibacillus;f_Clostridiaceae_1;g_Allobaculum;g_Leuconostoc;g_Stecheria;g_Laedolimicola;g_Parolsenella;g_Pararoseburia;g_Schaalia;g_Gallibacter;g_Adlercreutzia;g_Pediococcus;g_Mediterranea;g_Flintibacter;g_Hydrotalea;g_Sellimonas;g_Victivallis;g_Chlamydia;g_Oxalobacter;g_Allisonella;g_Oribacterium;g_Suilimivivens;g_Gordonibacter;g_Butyribacter;g_Intestinimonas;f_Oxalobacteraceae;g_Thermophilibacter;g_Paeniclostridium;f_Fusobacteriaceae;g_Porphyromonas;g_Cutibacterium;g_Sodaliphilus;g_Zhenhengia;g_Kluyvera;g_Staphylococcus;g_Fumia;g_Marseilla;g_Guopingia;o_Rhodospirillales;f_Porphyromonadaceae;g_Mailhella;g_Elusimicrobium;p_Pseudomonadota;f_Sutterellaceae;g_Prevotella;g_Christensenella;g_Abiotrophia;g_Sarcina;g_Corynebacterium;g_Anaerovibrio;g_Absicoccus;g_Solobacterium;g_Cloacibacillus;g_Merdimonas;g_Methylobacterium;g_Scardovia;g_Treponema;g_Butyricicoccus;g_Faecalicatena;g_Parvimonas;g_Frisingicoccus;g_Alloscardovia;g_Massilimicrobiota;g_Hoylesella;g_Faecalitalea;g_Ezakiella;g_Citrobacter;g_Youxingia;o_Enterobacterales;g_Brucella;g_Beduinibacterium;g_Baileyella;g_Stenotrophomonas;g_Anaeroplasma;f_Puniceicoccaceae;g_Cellulosilyticum;g_Anaerotruncus;g_Cardiobacterium;g_Campylobacter;g_Pseudoflavonifractor;f_Rikenellaceae;g_Ligaoa;g_Peptostreptococcus;g_Gabonibacter;g_Peptoniphilus;g_Actinomyces;f_Treponemataceae;g_Hydrogeniiclostridium;g_Gallalistipes;f_Pasteurellaceae;o_Spirochaetales;g_Asteroleplasma;o_Erysipelotrichales;g_Eubacterium;g_Propionibacterium;g_Lysinibacillus;g_Enteroscipio;g_Hafnia;g_Anaerofilum;g_Faecalicoccus;g_Mucispirillum;g_Dielma;c_Planctomycetia;g_Fannyhessea;g_Bilifractor;g_Sphingobium;g_Proteus;f_Yersiniaceae;g_Rubneribacter;g_Zongyangia;f_Micrococcaceae;g_Comamonas;g_Companilactobacillus;g_Fibrobacter;g_Levilactobacillus;g_Turicimonas;f_Veillonellaceae;g_Harryflintia;g_Anaeroglobus;g_Pseudoramibacter;g_Lautropia;g_Cellulosimicrobium;g_Diplocloster;g_Arcobacter;g_Atopobium;f_Barnesiellaceae;g_Anaerobiospirillum;c_Negativicutes;g_Cryptobacterium;g_Anaerofustis;g_Ihubacter;g_Aeromonas;o_Lactobacillales;g_Serratia;g_Finegoldia;g_Fructilactobacillus;g_Mammaliicoccus;g_Aerococcus;g_Metaprevotella;g_Longibaculum;c_Actinobacteria;g_Cetobacterium;f_Bifidobacteriaceae;g_Criibacterium;g_Gehongia;g_Faecalibaculum;g_Longicatena;g_Rodentibacter;g_Liquorilactobacillus;Bacteria;f_Syntrophomonadaceae;g_Amedibacillus;g_Pseudescherichia;g_Catenibacillus;g_Lachnoanaerobaculum;o_Burkholderiales;g_Traorella;g_Lawsonella;g_Gulosibacter;g_Moraxella;g_Waltera;c_Opitutia;f_Lactobacillaceae;g_Massiliimalia;g_Parascardovia;g_Eikenella;f_Fibrobacteraceae;NA;f_Bacillariophyta;g_Acinetobacter;g_Facklamia;g_Brachyspira;g_Neisseria;g_Desulfocucumis;g_Negativicoccus;g_Leptotrichia;f_Actinomycetaceae;c_Bacilli;g_Cloacibacterium;g_Jeotgalicoccus;g_Subdoligranulum;f_Streptococcaceae;f_Helicobacteraceae;g_Chryseobacterium;g_Shouchella;g_Lawsonia;g_Legionella;f_Comamonadaceae;g_Methanobrevibacter;f_Selenomonadaceae;c_Betaproteobacteria;f_Coriobacteriaceae;g_Intestinibacter;g_Fretibacterium
193;126;2023;147;0;4111;3462;424;2784;35;387;6467;479;1304;7;3385;890;483;0;7;40;53;59;853;2507;221;73;256;23;73;550;0;254;0;328;13;0;93;8;321;0;476;0;250;427;0;60;666;0;0;104;0;0;0;37;0;0;0;138;413;0;312;13;292;469;186;0;0;0;32;22;63;0;0;0;255;0;20;0;0;0;0;10;0;23;0;0;225;0;0;0;4;0;52;0;0;0;0;279;0;0;84;0;0;0;0;0;0;0;93;0;0;0;0;80;0;0;0;0;0;0;0;37;0;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;41;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;928;4587;2309;1327;3504;4880;303;619;248;401;236;944;95;109;436;122;472;805;73;16;364;128;1137;1707;45;90;170;0;0;229;0;409;715;108;0;0;292;54;1273;815;44;36;312;29;158;0;20;17;0;119;158;2522;0;7;230;0;0;59;0;0;16;8;0;0;232;28;127;143;84;42;0;0;143;0;91;32;22;0;26;0;0;0;0;0;0;51;0;0;0;0;90;0;8;0;0;0;48;92;0;89;0;10;0;0;7;52;0;21;0;12;0;0;0;0;0;6;0;14;0;47;0;23;9;0;0;0;0;0;0;7;0;0;10;0;0;5;0;6;0;0;0;0;0;0;0;0;0;0;0;8;0;0;72;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;3296;7012;5353;1646;3580;1500;637;110;250;33;961;1677;79;406;196;206;163;633;498;0;19;234;929;920;87;126;1387;79;24;681;36;228;406;59;1671;0;215;433;170;395;62;105;195;0;83;66;44;0;474;0;0;0;0;12;136;0;240;56;2636;27;153;0;0;0;26;6;33;45;23;102;0;39;144;0;9;20;2;109;7;21;0;9;0;0;21;201;0;0;0;0;12;0;49;3;0;0;0;13;0;135;0;8;0;0;0;71;62;11;0;0;14;0;0;0;0;0;0;0;0;14;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;45;0;0;0;27;0;0;0;0;0;7;40;0;21;0;0;0;0;0;7;0;0;0;0;35;11;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;0;1110;426;158;3374;73;550;4269;0;4917;4975;2730;64;0;7857;477;146;0;11;72;75;215;0;782;50;198;107;74;111;182;0;22;0;133;0;0;0;5;2;269;40;0;59;126;0;71;0;0;0;0;0;0;0;103;0;0;0;154;781;0;22;0;0;0;459;0;0;0;0;26;0;14;7;0;0;4;0;0;5;0;0;19;0;0;6;0;1890;0;0;58;0;0;0;0;211;0;0;0;0;0;22;0;0;0;6;0;0;0;0;8;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;232;0;0;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96;50;2635;4805;243;1134;3561;99;100;55;32;476;164;0;33;843;414;114;2417;1815;30;1358;33;128;914;27;54;260;11;70;205;0;58;252;366;30;27;29;41;1053;2676;400;223;60;0;38;0;57;5;894;16;83;0;0;0;158;0;0;0;0;0;39;754;5;0;41;74;39;63;0;12;0;0;375;0;24;554;768;295;21;0;0;0;0;0;0;78;0;0;0;0;0;0;71;0;0;35;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;28;0;0;11;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3688;6066;4211;922;44;416;2034;318;693;79;13;1170;2268;64;260;925;265;445;14;328;0;260;15;639;471;79;38;63;53;0;0;13;125;75;28;86;0;31;993;269;84;0;146;229;60;0;36;94;27;100;50;0;0;0;61;51;0;0;14;26;15;11;0;13;7;122;20;0;0;0;0;58;4;31;0;13;137;47;99;151;27;0;7;0;0;0;62;0;0;4;0;52;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1593;0;7;26;98;0;0;0;0;0;39;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;24;0;0;0;10;26;0;0;9;0;0;455;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;14;0;0;0;0;0;0;0;0;0;0;41;0;0;0;43;0;0;0;0;5;0;0;0;0;0;0;0;0;6;0;0;75;0;0;126;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;38;0;0;0;32;0;0;0;0;30;0;0;0;24;0;0;0;0;0;0;0;0;0;0;17;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;34;1572;188;0;2363;22;540;3991;0;774;2265;1373;9;0;11515;2559;0;0;546;94;236;175;560;517;144;323;331;0;270;24;0;0;22;713;73;0;98;0;32;0;388;0;0;413;0;215;0;0;0;0;0;0;0;34;0;0;0;0;0;0;156;0;0;0;607;67;0;0;0;32;0;56;0;0;6;0;0;0;0;28;0;18;0;0;0;0;0;0;0;0;126;0;0;0;98;0;0;0;15;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;28;0;0;0;11;0;0;0;0;44;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;0;2511;1925;188;872;104;61;0;84;4198;134;0;9;12;107;85;60;12;125;14;0;27;319;507;17;0;97;14;2;21;0;9200;128;323;0;0;348;0;48;0;0;5;159;9;3;199;1270;306;0;0;0;0;0;5;0;0;25;70;636;15;12;10;0;0;0;0;0;8;0;0;0;0;0;0;0;536;380;152;0;0;1220;38;0;101;0;0;0;563;0;0;0;0;3;0;7;0;0;29;0;75;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;20;0;609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;0;0;0;0;0;0;0;20;0;3;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
383;2549;5001;1580;2039;1894;1372;1299;54;237;7;75;405;6726;152;17;16;259;43;956;267;1466;600;2991;1219;313;310;906;193;20;495;219;79;2043;0;132;0;16;434;692;579;71;39;231;0;0;0;59;0;0;0;0;0;0;0;80;63;47;0;0;129;5;0;83;564;0;36;42;154;0;110;125;0;86;0;12;19;194;13;14;8;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;98;0;38;0;0;18;0;0;28;0;0;0;0;0;0;0;19;0;43;0;0;0;0;0;0;0;0;0;41;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3794;752;3923;667;305;831;6659;1579;108;259;83;443;413;1456;505;6310;102;469;84;173;354;155;672;631;631;106;277;66;638;18;227;863;242;68;90;0;0;60;402;567;120;43;188;264;13;52;0;68;4;0;281;40;36;10;65;231;0;60;14;36;44;0;24;1389;15;0;45;49;174;0;0;291;20;26;0;307;49;109;21;38;154;9;0;0;0;100;29;0;0;0;0;0;0;9;0;0;0;20;0;0;7;0;36;244;31;25;0;0;0;23;4;0;0;274;0;0;35;26;11;0;10;0;30;0;7;0;0;0;0;0;0;60;0;0;2;0;0;5;11;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;19;0;0;0;0;4;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;46;0;6;0;0;0;63;0;8;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1812;28;457;25;440;6419;707;198;2709;461;680;2802;75;43;44;4888;537;63;0;13;0;42;29;59;1128;93;38;31;35;13;116;0;21;0;1411;0;0;113;0;193;0;20;0;276;49;0;34;0;0;28;0;0;0;0;26;0;0;0;269;0;0;56;0;0;65;234;0;0;0;0;17;0;0;0;0;0;4;0;373;7;0;134;80;0;0;4;0;0;0;0;0;0;0;0;0;459;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;70;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
103;476;945;199;206;3943;1486;133;2046;552;0;7472;38;15;0;4637;868;33;0;64;16;36;21;360;3057;71;56;265;18;48;128;24;0;38;254;826;0;2070;0;954;315;17;12;0;305;0;55;1284;0;0;0;0;0;0;0;0;72;0;0;0;63;9;35;4;4;820;0;0;0;89;11;0;0;0;0;0;16;51;0;0;83;0;41;0;641;0;0;0;0;0;0;0;0;0;0;0;224;0;0;11;53;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;235;0;0;0;0;14;0;0;0;0;0;0;52;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
238;1969;4527;4420;54;2334;120;107;184;124;4017;1080;0;0;0;837;273;52;38;221;9;0;0;138;876;0;26;309;61;8;276;22;1923;0;514;0;0;896;408;217;16;0;14;32;16;10;153;164;0;0;92;0;0;0;0;0;0;0;24;2;8;0;0;53;5;32;0;20;4;2;147;7;36;0;0;5;97;0;0;0;0;181;28;36;6;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;6;0;0;16;0;0;0;0;46;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;17;0;0;0;0;0;44;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
359;308;1460;507;0;1169;237;236;3277;30;262;11778;499;113;0;4341;2119;35;98;309;97;0;86;455;440;199;40;397;0;891;139;0;0;359;366;38;0;216;34;193;33;17;0;0;421;0;248;0;0;0;32;0;0;0;0;0;0;0;707;0;45;165;0;51;192;830;0;13;0;15;30;81;17;0;0;0;0;0;0;0;0;1146;16;0;37;208;30;0;0;0;0;0;0;12;0;30;0;0;0;0;53;53;0;0;0;0;0;0;0;386;0;0;0;0;24;0;3;2;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324;0;0;0;0;0;0;0;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;7;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
493;12;4779;362;666;828;720;1909;6964;2189;739;1307;0;387;141;5122;235;260;0;1093;0;391;1522;757;840;65;996;247;31;854;515;33;16;3;28;0;2;47;8;95;46;0;0;0;237;0;0;5;0;0;0;0;0;0;64;0;0;0;0;0;19;132;0;0;0;3940;24;0;0;19;14;0;25;0;0;0;0;0;0;15;2;0;13;0;0;0;0;0;0;0;0;0;0;35;0;424;0;0;0;0;11;53;0;0;0;0;0;0;0;0;0;20;0;0;0;23;0;0;0;0;0;0;0;0;4;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;9;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
